run,status,label,eval_label,horizon_years,feature_set,seed,grid_params,sampled_params,config_hash,n_test,effective_n,base_rate,pr_auc,roc_auc,brier,base_rate_brier,precision_at_20,conf_at_20,recall_at_20,precision_at_50,conf_at_50,recall_at_50,recall_at_prec_0.75,n_at_prec_0.75,recall_at_prec_0.9,n_at_prec_0.9
xgb_random_search_3y__label_3y_beat_spy__fs0__r74,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.644583, ""gamma"": 0.000366076, ""learning_rate"": 0.0232953, ""max_depth"": 6, ""min_child_weight"": 79.9995, ""n_estimators"": 1390, ""reg_alpha"": 0.00734323, ""reg_lambda"": 10.6636, ""subsample"": 0.949479}",69cfe9893740c38b,256351,8215.438550146824,0.3535010191664152,0.45328120252135123,0.6242235452741853,0.232292599553868,0.22853804861472096,0.484375,0.8119680298492312,0.001665592091124006,0.47625,0.7948610880970954,0.004094132817537073,0.0023103374167203956,279,0.0004083387062110466,38
xgb_random_search_3y__label_3y_beat_spy__fs1__r28,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.643968, ""gamma"": 0.537484, ""learning_rate"": 0.0298759, ""max_depth"": 9, ""min_child_weight"": 1.25483, ""n_estimators"": 475, ""reg_alpha"": 0.000270465, ""reg_lambda"": 2.02563, ""subsample"": 0.92368}",c8ae30b76d701606,256351,8215.438550146824,0.3535010191664152,0.4551102259570518,0.628149671189442,0.22231455537047712,0.22853804861472096,0.453125,0.7034590562805534,0.0015581345368579412,0.45125,0.6743241913989186,0.003879217709004943,0.0015688802922845476,187,0.0004083387062110466,40
xgb_random_search_3y__label_3y_beat_spy__fs0__r55,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.54556, ""gamma"": 0.0392942, ""learning_rate"": 0.0769295, ""max_depth"": 9, ""min_child_weight"": 59.3588, ""n_estimators"": 196, ""reg_alpha"": 0.0242728, ""reg_lambda"": 0.0144054, ""subsample"": 0.715151}",ff15ce9645d43f44,256351,8215.438550146824,0.3535010191664152,0.45869500101550004,0.6264060318565474,0.2899988975139101,0.22853804861472096,0.484375,0.308427262166515,0.001665592091124006,0.48375,0.2893593305163085,0.004158607350096712,0.00263271007951859,322,0.00039759295078444016,39
xgb_random_search_3y__label_3y_beat_spy__fs0__r40,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.643172, ""gamma"": 0.00297022, ""learning_rate"": 0.119507, ""max_depth"": 7, ""min_child_weight"": 2.59355, ""n_estimators"": 109, ""reg_alpha"": 0.0017232, ""reg_lambda"": 0.0118493, ""subsample"": 0.924276}",7f4774257094e029,256351,8215.438550146824,0.3535010191664152,0.4516081551890359,0.6242254960920064,0.2330443883670219,0.22853804861472096,0.428125,0.8413883216679097,0.001472168493445089,0.44,0.8176679456233978,0.0037825059101654845,0.0017730496453900709,216,0.00039759295078444016,39
xgb_random_search_3y__label_3y_beat_spy__fs1__r71,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.47976, ""gamma"": 0.102674, ""learning_rate"": 0.0249924, ""max_depth"": 7, ""min_child_weight"": 4.29548, ""n_estimators"": 153, ""reg_alpha"": 0.00011007, ""reg_lambda"": 9.29463, ""subsample"": 0.886823}",69c627fd988c9008,256351,8215.438550146824,0.3535010191664152,0.4661416889013906,0.6319089694665911,0.28850864168715384,0.22853804861472096,0.4875,0.2671381791587919,0.0016763378465506126,0.4725,0.2494930133409798,0.004061895551257254,0.0010208467655276165,122,0.00039759295078444016,38
xgb_random_search_3y__label_3y_beat_spy__fs0__r38,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.847544, ""gamma"": 5.17541, ""learning_rate"": 0.117179, ""max_depth"": 9, ""min_child_weight"": 121.977, ""n_estimators"": 141, ""reg_alpha"": 0.000119832, ""reg_lambda"": 0.0490356, ""subsample"": 0.76485}",36fc59c59c3e23df,256351,8215.438550146824,0.3535010191664152,0.46096508364617717,0.6286937802249959,0.22926687228468826,0.22853804861472096,0.50625,0.7549482498317956,0.0017408123791102514,0.4725,0.738040479645133,0.004061895551257254,0.0012787448957661725,153,0.00038684719535783365,37
xgb_random_search_3y__label_3y_beat_spy__fs1__r26,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.447756, ""gamma"": 0.000624336, ""learning_rate"": 0.0296072, ""max_depth"": 9, ""min_child_weight"": 10.4731, ""n_estimators"": 121, ""reg_alpha"": 0.000185118, ""reg_lambda"": 0.0579558, ""subsample"": 0.754384}",1583cf6c97843142,256351,8215.438550146824,0.3535010191664152,0.46256046257795236,0.6333656254476785,0.2204522611696762,0.22853804861472096,0.5125,0.6411030691117048,0.0017623038899634645,0.47,0.613000431060791,0.00404040404040404,0.0021813883516011174,266,0.00038684719535783365,36
xgb_random_search_3y__label_3y_beat_spy__fs1__r36,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.932557, ""gamma"": 0.00673578, ""learning_rate"": 0.0173617, ""max_depth"": 6, ""min_child_weight"": 15.9602, ""n_estimators"": 101, ""reg_alpha"": 0.00839638, ""reg_lambda"": 0.126786, ""subsample"": 0.754957}",93ecedcdd87f6153,256351,8215.438550146824,0.3535010191664152,0.45964139904183166,0.6284511134148082,0.24437992745027176,0.22853804861472096,0.453125,0.4142822127789259,0.0015581345368579412,0.4475,0.3946150216832757,0.0038469804427251238,0.00061250805931657,71,0.00038684719535783365,37
xgb_random_search_3y__label_3y_beat_spy__fs1__r1,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.621396, ""gamma"": 0.0360537, ""learning_rate"": 0.0728414, ""max_depth"": 7, ""min_child_weight"": 2.6022, ""n_estimators"": 145, ""reg_alpha"": 0.871361, ""reg_lambda"": 2.14252, ""subsample"": 0.804953}",7390f7a7982cf09a,256351,8215.438550146824,0.3535010191664152,0.45794571490622277,0.6292557930891532,0.2888925087751574,0.22853804861472096,0.4875,0.3412662101443857,0.0016763378465506126,0.48125,0.3136795531772077,0.004137115839243499,0.0008811519449817322,104,0.00038684719535783365,38
xgb_random_search_3y__label_3y_beat_spy__fs0__r75,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.564287, ""gamma"": 0.302135, ""learning_rate"": 0.0250108, ""max_depth"": 4, ""min_child_weight"": 153.006, ""n_estimators"": 269, ""reg_alpha"": 0.447726, ""reg_lambda"": 2.87966, ""subsample"": 0.685458}",60e6664c1ccd3a86,256351,8215.438550146824,0.3535010191664152,0.4672727756912968,0.6276404302708836,0.28981985575710073,0.22853804861472096,0.525,0.21265647867694498,0.0018052869116698903,0.49375,0.20678653227165342,0.004244573393509564,0.0018267784225231033,220,0.00038684719535783365,36
xgb_random_search_3y__label_3y_beat_spy__fs1__r32,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.634782, ""gamma"": 0.0823839, ""learning_rate"": 0.0473159, ""max_depth"": 3, ""min_child_weight"": 109.874, ""n_estimators"": 1181, ""reg_alpha"": 4.80272, ""reg_lambda"": 6.03432, ""subsample"": 0.791046}",655de4da71eb065d,256351,8215.438550146824,0.3535010191664152,0.46023565490631796,0.6258817875284615,0.2906724222117143,0.22853804861472096,0.528125,0.27730945413932206,0.001816032667096497,0.4925,0.26260118193924425,0.004233827638082957,0.00468514936600043,575,0.00038684719535783365,38
xgb_random_search_3y__label_3y_beat_spy__fs0__r26,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.447756, ""gamma"": 0.000624336, ""learning_rate"": 0.0296072, ""max_depth"": 9, ""min_child_weight"": 10.4731, ""n_estimators"": 121, ""reg_alpha"": 0.000185118, ""reg_lambda"": 0.0579558, ""subsample"": 0.754384}",fe77d79b6e662fdd,256351,8215.438550146824,0.3535010191664152,0.4620303353253471,0.6334270184503742,0.22045127241258322,0.22853804861472096,0.459375,0.6409330050460994,0.001579626047711154,0.4425,0.6138768963515758,0.0038039974210186977,0.0008704061895551257,102,0.00038684719535783365,37
xgb_random_search_3y__label_3y_beat_spy__fs0__r3,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.9204, ""gamma"": 0.00044035, ""learning_rate"": 0.0405206, ""max_depth"": 8, ""min_child_weight"": 2.63098, ""n_estimators"": 125, ""reg_alpha"": 3.01802, ""reg_lambda"": 0.312596, ""subsample"": 0.659077}",8f232b2f68c2a7d3,256351,8215.438550146824,0.3535010191664152,0.46022092484395505,0.6288263561119478,0.24494731769473962,0.22853804861472096,0.459375,0.5004547466523945,0.001579626047711154,0.47,0.47378407064825295,0.00404040404040404,0.0017408123791102514,210,0.0003761014399312272,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r13,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.766588, ""gamma"": 0.00143985, ""learning_rate"": 0.0112272, ""max_depth"": 3, ""min_child_weight"": 0.997298, ""n_estimators"": 450, ""reg_alpha"": 0.153075, ""reg_lambda"": 0.134701, ""subsample"": 0.857381}",4d3ee7c273452d6b,256351,8215.438550146824,0.3535010191664152,0.46442599926492695,0.6286270232838327,0.2442797897955408,0.22853804861472096,0.509375,0.44629527889192105,0.0017515581345368578,0.48125,0.42818381015211343,0.004137115839243499,0.0032989469159681924,401,0.0003761014399312272,36
xgb_random_search_3y__label_3y_beat_spy__fs0__r9,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.964604, ""gamma"": 0.00505162, ""learning_rate"": 0.0369191, ""max_depth"": 9, ""min_child_weight"": 3.28737, ""n_estimators"": 755, ""reg_alpha"": 0.000158513, ""reg_lambda"": 0.0171591, ""subsample"": 0.761615}",e7c2170cbd8477d6,256351,8215.438550146824,0.3535010191664152,0.4454600913511717,0.6182734870126836,0.22642910589349766,0.22853804861472096,0.375,0.8020264009013772,0.0012894906511927789,0.39875,0.769188427850604,0.0034278959810874706,0.0021169138190414785,258,0.00036535568450462067,37
xgb_random_search_3y__label_3y_beat_spy__fs0__r20,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.849907, ""gamma"": 0.00839399, ""learning_rate"": 0.0158261, ""max_depth"": 5, ""min_child_weight"": 95.4031, ""n_estimators"": 649, ""reg_alpha"": 0.528925, ""reg_lambda"": 0.882653, ""subsample"": 0.913177}",814772b1d5cc8115,256351,8215.438550146824,0.3535010191664152,0.45808091804371587,0.6247444513148672,0.29026893705059,0.22853804861472096,0.54375,0.2756707855965942,0.0018697614442295294,0.49375,0.26136508893221616,0.004244573393509564,0.003954437996991188,485,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs1__r73,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.47603, ""gamma"": 0.0480292, ""learning_rate"": 0.0139136, ""max_depth"": 7, ""min_child_weight"": 12.7348, ""n_estimators"": 434, ""reg_alpha"": 0.00542934, ""reg_lambda"": 0.164148, ""subsample"": 0.884446}",963245402d41e52d,256351,8215.438550146824,0.3535010191664152,0.4606711551788047,0.6321372383645757,0.22109589857294373,0.22853804861472096,0.4625,0.6558799876831471,0.0015903718031377607,0.45375,0.6289737521484494,0.003900709219858156,0.0012142703632065334,147,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r79,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.858938, ""gamma"": 0.994566, ""learning_rate"": 0.019411, ""max_depth"": 9, ""min_child_weight"": 6.84356, ""n_estimators"": 1094, ""reg_alpha"": 0.00169807, ""reg_lambda"": 6.76217, ""subsample"": 0.815459}",875316352c68f5d7,256351,8215.438550146824,0.3535010191664152,0.45920271738494295,0.6290690079611394,0.24609977256290602,0.22853804861472096,0.4875,0.507190658338368,0.0016763378465506126,0.455,0.4781998218223453,0.003911454975284763,0.001708575112830432,206,0.00036535568450462067,34
xgb_random_search_3y__label_3y_beat_spy__fs1__r37,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.73253, ""gamma"": 0.13208, ""learning_rate"": 0.0944228, ""max_depth"": 3, ""min_child_weight"": 154.997, ""n_estimators"": 261, ""reg_alpha"": 0.191184, ""reg_lambda"": 0.344377, ""subsample"": 0.686019}",956f2375e812a000,256351,8215.438550146824,0.3535010191664152,0.4573569763669388,0.6249546496950521,0.2467084564873689,0.22853804861472096,0.50625,0.5003018258139491,0.0017408123791102514,0.48375,0.479450503513217,0.004158607350096712,0.0029873200085966042,362,0.00036535568450462067,36
xgb_random_search_3y__label_3y_beat_spy__fs1__r55,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.54556, ""gamma"": 0.0392942, ""learning_rate"": 0.0769295, ""max_depth"": 9, ""min_child_weight"": 59.3588, ""n_estimators"": 196, ""reg_alpha"": 0.0242728, ""reg_lambda"": 0.0144054, ""subsample"": 0.715151}",1eca56f831ae6e99,256351,8215.438550146824,0.3535010191664152,0.4588627765852196,0.6263933089929795,0.29006487691873384,0.22853804861472096,0.55625,0.3068204780574888,0.0019127444659359553,0.50125,0.2871598413586616,0.004309047926069203,0.003836234687298517,472,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs1__r53,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.458495, ""gamma"": 0.00267536, ""learning_rate"": 0.0194902, ""max_depth"": 6, ""min_child_weight"": 3.17585, ""n_estimators"": 241, ""reg_alpha"": 0.0749933, ""reg_lambda"": 0.143576, ""subsample"": 0.730744}",cee4370e563036b1,256351,8215.438550146824,0.3535010191664152,0.46349362284516415,0.6338317183943849,0.2205680304751862,0.22853804861472096,0.453125,0.6356506700627506,0.0015581345368579412,0.44125,0.6103997953981161,0.003793251665592091,0.0007844401461422738,92,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r28,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.643968, ""gamma"": 0.537484, ""learning_rate"": 0.0298759, ""max_depth"": 9, ""min_child_weight"": 1.25483, ""n_estimators"": 475, ""reg_alpha"": 0.000270465, ""reg_lambda"": 2.02563, ""subsample"": 0.92368}",fd696de57f18056f,256351,8215.438550146824,0.3535010191664152,0.45398623964515755,0.6275116662029221,0.2225352448193182,0.22853804861472096,0.40625,0.70665284357965,0.0013969482054588438,0.41625,0.6768014276772738,0.003578336557059961,0.001601117558564367,196,0.00036535568450462067,36
xgb_random_search_3y__label_3y_beat_spy__fs0__r18,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.731944, ""gamma"": 0.232665, ""learning_rate"": 0.0472525, ""max_depth"": 5, ""min_child_weight"": 2.3405, ""n_estimators"": 1419, ""reg_alpha"": 0.000302188, ""reg_lambda"": 0.134834, ""subsample"": 0.819645}",4f3c51465e4f78fd,256351,8215.438550146824,0.3535010191664152,0.4524616712913554,0.6237431638687083,0.24434370289132779,0.22853804861472096,0.396875,0.6196662239730358,0.0013647109391790244,0.415,0.5803536492586135,0.003567590801633355,0.0047173866322802495,582,0.00036535568450462067,36
xgb_random_search_3y__label_3y_beat_spy__fs0__r51,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.991796, ""gamma"": 3.09324, ""learning_rate"": 0.179771, ""max_depth"": 8, ""min_child_weight"": 1.29679, ""n_estimators"": 156, ""reg_alpha"": 0.00138526, ""reg_lambda"": 0.180684, ""subsample"": 0.64616}",ac150c3ccb15a7bd,256351,8215.438550146824,0.3535010191664152,0.4560652778881382,0.6253519268165273,0.22246455901752082,0.22853804861472096,0.471875,0.6528077925555408,0.00162260906941758,0.44875,0.6267153992503881,0.00385772619815173,0.0009348807221147647,111,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r36,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.932557, ""gamma"": 0.00673578, ""learning_rate"": 0.0173617, ""max_depth"": 6, ""min_child_weight"": 15.9602, ""n_estimators"": 101, ""reg_alpha"": 0.00839638, ""reg_lambda"": 0.126786, ""subsample"": 0.754957}",754bf00bd3c52754,256351,8215.438550146824,0.3535010191664152,0.45988589697240906,0.6291647973191674,0.24439334588438633,0.22853804861472096,0.421875,0.4147972078993917,0.0014506769825918763,0.4425,0.3947188964486122,0.0038039974210186977,0.0007951859015688803,93,0.00036535568450462067,36
xgb_random_search_3y__label_3y_beat_spy__fs1__r18,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.731944, ""gamma"": 0.232665, ""learning_rate"": 0.0472525, ""max_depth"": 5, ""min_child_weight"": 2.3405, ""n_estimators"": 1419, ""reg_alpha"": 0.000302188, ""reg_lambda"": 0.134834, ""subsample"": 0.819645}",b9197eca471d3075,256351,8215.438550146824,0.3535010191664152,0.45166912452656865,0.6236791884835342,0.244716181370009,0.22853804861472096,0.3875,0.616170200984925,0.0013324736728992047,0.43375,0.5768476583436132,0.003728777133032452,0.0022673543950139695,276,0.00036535568450462067,36
xgb_random_search_3y__label_3y_beat_spy__fs0__r68,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.456803, ""gamma"": 0.0020672, ""learning_rate"": 0.0166816, ""max_depth"": 4, ""min_child_weight"": 8.92592, ""n_estimators"": 1058, ""reg_alpha"": 0.382167, ""reg_lambda"": 0.0508944, ""subsample"": 0.614331}",1a9274544da47b4a,256351,8215.438550146824,0.3535010191664152,0.4594014416712939,0.6288232496780364,0.22191491277703582,0.22853804861472096,0.46875,0.6617166511714458,0.0016118633139909735,0.45625,0.6384772565960884,0.003922200730711369,0.002568235546958951,313,0.00036535568450462067,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r43,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.875288, ""gamma"": 0.117211, ""learning_rate"": 0.0170955, ""max_depth"": 8, ""min_child_weight"": 1.47657, ""n_estimators"": 779, ""reg_alpha"": 0.342097, ""reg_lambda"": 13.0759, ""subsample"": 0.91192}",8bbb0d65f09f0b4c,256351,8215.438550146824,0.3535010191664152,0.45604823061841626,0.6271237449377114,0.2883643142015687,0.22853804861472096,0.5,0.35222607320174576,0.0017193208682570384,0.47125,0.3265715377219021,0.004051149795830647,0.002568235546958951,310,0.0003546099290780142,34
xgb_random_search_3y__label_3y_beat_spy__fs1__r3,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.9204, ""gamma"": 0.00044035, ""learning_rate"": 0.0405206, ""max_depth"": 8, ""min_child_weight"": 2.63098, ""n_estimators"": 125, ""reg_alpha"": 3.01802, ""reg_lambda"": 0.312596, ""subsample"": 0.659077}",2df52c41fd111156,256351,8215.438550146824,0.3535010191664152,0.4614453583151338,0.6295066642523155,0.24486878062006623,0.22853804861472096,0.51875,0.49992167968302964,0.0017837954008166775,0.49875,0.47269152086228133,0.00428755641521599,0.0019449817322157747,234,0.0003546099290780142,33
xgb_random_search_3y__label_3y_beat_spy__fs1__r68,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.456803, ""gamma"": 0.0020672, ""learning_rate"": 0.0166816, ""max_depth"": 4, ""min_child_weight"": 8.92592, ""n_estimators"": 1058, ""reg_alpha"": 0.382167, ""reg_lambda"": 0.0508944, ""subsample"": 0.614331}",965e3dcbea0a602a,256351,8215.438550146824,0.3535010191664152,0.459482931688295,0.6283235590219908,0.22196863588093158,0.22853804861472096,0.4625,0.6614675668068231,0.0015903718031377607,0.4875,0.6380369777232409,0.004190844616376531,0.0019127444659359553,232,0.0003546099290780142,34
xgb_random_search_3y__label_3y_beat_spy__fs0__r60,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.668972, ""gamma"": 0.025203, ""learning_rate"": 0.0406668, ""max_depth"": 3, ""min_child_weight"": 20.4417, ""n_estimators"": 209, ""reg_alpha"": 2.52328, ""reg_lambda"": 0.10059, ""subsample"": 0.64283}",7ab3e2253ee31f55,256351,8215.438550146824,0.3535010191664152,0.4637651380663026,0.6286198087070624,0.24517006167570748,0.22853804861472096,0.50625,0.4681159120053053,0.0017408123791102514,0.4775,0.44709033265709874,0.004104878572963679,0.0035998280679131744,439,0.0003546099290780142,35
xgb_random_search_3y__label_3y_beat_spy__fs1__r10,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.907135, ""gamma"": 0.511724, ""learning_rate"": 0.0512973, ""max_depth"": 4, ""min_child_weight"": 26.3129, ""n_estimators"": 652, ""reg_alpha"": 0.804033, ""reg_lambda"": 16.7895, ""subsample"": 0.659894}",d33529012bb9d3d8,256351,8215.438550146824,0.3535010191664152,0.4603412616373835,0.6280917277188933,0.29069833834415215,0.22853804861472096,0.525,0.28205754538066685,0.0018052869116698903,0.4975,0.2649730013869703,0.0042768106597893835,0.002568235546958951,313,0.0003546099290780142,35
xgb_random_search_3y__label_3y_beat_spy__fs0__r21,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.739476, ""gamma"": 0.000205503, ""learning_rate"": 0.0527425, ""max_depth"": 6, ""min_child_weight"": 65.8594, ""n_estimators"": 676, ""reg_alpha"": 1.03696, ""reg_lambda"": 0.530881, ""subsample"": 0.952534}",117aadbf680eec54,256351,8215.438550146824,0.3535010191664152,0.4499622166831141,0.6219467921265829,0.233254371569051,0.22853804861472096,0.465625,0.8220172695815563,0.001601117558564367,0.46375,0.8037776479870081,0.003986675263271008,0.0017515581345368578,213,0.0003546099290780142,34
xgb_random_search_3y__label_3y_beat_spy__fs1__r66,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.607408, ""gamma"": 0.342094, ""learning_rate"": 0.0165055, ""max_depth"": 5, ""min_child_weight"": 7.1194, ""n_estimators"": 517, ""reg_alpha"": 5.39125, ""reg_lambda"": 0.0251088, ""subsample"": 0.631728}",453606f0a744863a,256351,8215.438550146824,0.3535010191664152,0.4664882534211691,0.6295535873146706,0.289316029997723,0.22853804861472096,0.55625,0.2672607969492674,0.0019127444659359553,0.5275,0.2510648682154715,0.004534708790027939,0.0035460992907801418,437,0.0003546099290780142,33
xgb_random_search_3y__label_3y_beat_spy__fs1__r25,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.724908, ""gamma"": 0.00275296, ""learning_rate"": 0.0214938, ""max_depth"": 7, ""min_child_weight"": 90.1355, ""n_estimators"": 796, ""reg_alpha"": 0.0151679, ""reg_lambda"": 0.257047, ""subsample"": 0.894989}",440786d24fd0185e,256351,8215.438550146824,0.3535010191664152,0.4562294688638978,0.624433794005828,0.29049989326829584,0.22853804861472096,0.53125,0.29881557733751835,0.0018267784225231033,0.49875,0.28125207498669624,0.00428755641521599,0.0031162690737158824,382,0.0003438641736514077,33
xgb_random_search_3y__label_3y_beat_spy__fs0__r19,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.492948, ""gamma"": 0.991567, ""learning_rate"": 0.104656, ""max_depth"": 3, ""min_child_weight"": 22.7193, ""n_estimators"": 1150, ""reg_alpha"": 0.599262, ""reg_lambda"": 0.109373, ""subsample"": 0.857947}",846b2c54f20c0331,256351,8215.438550146824,0.3535010191664152,0.46016706114805667,0.6272065554406232,0.24602689803423466,0.22853804861472096,0.421875,0.48750064354389905,0.0014506769825918763,0.43375,0.46655878238379955,0.003728777133032452,0.00324521813883516,395,0.0003438641736514077,32
xgb_random_search_3y__label_3y_beat_spy__fs1__r43,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.875288, ""gamma"": 0.117211, ""learning_rate"": 0.0170955, ""max_depth"": 8, ""min_child_weight"": 1.47657, ""n_estimators"": 779, ""reg_alpha"": 0.342097, ""reg_lambda"": 13.0759, ""subsample"": 0.91192}",02769cf7f3fedec9,256351,8215.438550146824,0.3535010191664152,0.4570001875784969,0.6279053027387237,0.28854697346587443,0.22853804861472096,0.490625,0.3511722067371011,0.001687083601977219,0.5075,0.3247807716205716,0.004362776703202235,0.0016548463356973995,202,0.0003438641736514077,33
xgb_random_search_3y__label_3y_beat_spy__fs0__r30,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.575029, ""gamma"": 0.401128, ""learning_rate"": 0.0264736, ""max_depth"": 4, ""min_child_weight"": 31.5152, ""n_estimators"": 390, ""reg_alpha"": 0.0175784, ""reg_lambda"": 23.1505, ""subsample"": 0.666436}",a066708c53202fcb,256351,8215.438550146824,0.3535010191664152,0.46253058115804413,0.6290375255900007,0.22146281719917796,0.22853804861472096,0.528125,0.6348548134788871,0.001816032667096497,0.4825,0.6139890500158072,0.004147861594670105,0.0027724049000644744,338,0.0003438641736514077,33
xgb_random_search_3y__label_3y_beat_spy__fs1__r6,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.752729, ""gamma"": 0.00349582, ""learning_rate"": 0.0258772, ""max_depth"": 8, ""min_child_weight"": 0.853435, ""n_estimators"": 160, ""reg_alpha"": 0.000132718, ""reg_lambda"": 8.27444, ""subsample"": 0.786521}",885f97643da5a0d9,256351,8215.438550146824,0.3535010191664152,0.4609445593467279,0.6313063974104314,0.22889069911963938,0.22853804861472096,0.5,0.7703145306557417,0.0017193208682570384,0.4575,0.7502911180257797,0.003932946486137976,0.0008059316569954867,91,0.0003331184182248012,32
xgb_random_search_3y__label_3y_beat_spy__fs1__r21,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.739476, ""gamma"": 0.000205503, ""learning_rate"": 0.0527425, ""max_depth"": 6, ""min_child_weight"": 65.8594, ""n_estimators"": 676, ""reg_alpha"": 1.03696, ""reg_lambda"": 0.530881, ""subsample"": 0.952534}",cdbaf33ec0ad7e7f,256351,8215.438550146824,0.3535010191664152,0.45137334171947996,0.622728594716197,0.23301478851614213,0.22853804861472096,0.475,0.8221130562946201,0.0016333548248441865,0.45625,0.803295668438077,0.003922200730711369,0.0025467440361057383,314,0.0003331184182248012,32
xgb_random_search_3y__label_3y_beat_spy__fs1__r15,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.820146, ""gamma"": 0.000215652, ""learning_rate"": 0.111983, ""max_depth"": 9, ""min_child_weight"": 30.0021, ""n_estimators"": 148, ""reg_alpha"": 0.0211212, ""reg_lambda"": 0.0148423, ""subsample"": 0.92075}",27f0d90e97a47305,256351,8215.438550146824,0.3535010191664152,0.4506274925401793,0.6234048547258411,0.22359125217170853,0.22853804861472096,0.49375,0.7260254677385092,0.0016978293574038256,0.4675,0.6989267378672958,0.004018912529550827,0.0011283043197936814,132,0.0003331184182248012,31
